sentence_type,item_id,condition,full_sentence
lan_parasitic_gap,6,MINUS_FILLER_PLUS_GAP,I know that Bob's talking to Mary is about to bother soon .
lan_parasitic_gap,6,PLUS_FILLER_MINUS_GAP,I know who Bob's talking to is about to bother us soon .
lan_parasitic_gap,6,MINUS_FILLER_MINUS_GAP,I know that Bob's talking to Mary is about to bother us soon .
lan_parasitic_gap,7,PLUS_FILLER_PLUS_GAP,I know who Bob's talking to is about to bother eventually .
lan_parasitic_gap,7,MINUS_FILLER_PLUS_GAP,I know that Bob's talking to Mary is about to bother eventually .
lan_parasitic_gap,7,PLUS_FILLER_MINUS_GAP,I know who Bob's talking to is about to bother us eventually .
lan_parasitic_gap,7,MINUS_FILLER_MINUS_GAP,I know that Bob's talking to Mary is about to bother us eventually .
lan_parasitic_gap,8,PLUS_FILLER_PLUS_GAP,I know who Bob's talking to is about to bother eventually .
lan_parasitic_gap,8,MINUS_FILLER_PLUS_GAP,I know that Bob's talking to Mary is about to bother eventually .
lan_parasitic_gap,8,PLUS_FILLER_MINUS_GAP,I know who Bob's talking to is about to bother Kim eventually .
lan_parasitic_gap,8,MINUS_FILLER_MINUS_GAP,I know that Bob's talking to Mary is about to bother Kim eventually .
lan_parasitic_gap,9,PLUS_FILLER_PLUS_GAP,I know who Bob's talking to is about to bother eventually .
lan_parasitic_gap,9,MINUS_FILLER_PLUS_GAP,I know that Bob's talking to Mary is about to bother eventually .
lan_parasitic_gap,9,PLUS_FILLER_MINUS_GAP,I know who Bob's talking to is about to bother you eventually .
lan_parasitic_gap,9,MINUS_FILLER_MINUS_GAP,I know that Bob's talking to Mary is about to bother you eventually .
lan_parasitic_gap,10,PLUS_FILLER_PLUS_GAP,I know who Bob's talking to is about to bother eventually .
lan_parasitic_gap,10,MINUS_FILLER_PLUS_GAP,I know that Bob's talking to Jennifer is about to bother eventually .
lan_parasitic_gap,10,PLUS_FILLER_MINUS_GAP,I know who Bob's talking to is about to bother us eventually .
lan_parasitic_gap,10,MINUS_FILLER_MINUS_GAP,I know that Bob's talking to Jennifer is about to bother us eventually .
lan_parasitic_gap,11,PLUS_FILLER_PLUS_GAP,I know who Bob's talking to is about to bother eventually .
lan_parasitic_gap,11,MINUS_FILLER_PLUS_GAP,I know that Bob's talking to Jennifer is about to bother eventually .
lan_parasitic_gap,11,PLUS_FILLER_MINUS_GAP,I know who Bob's talking to is about to bother Kim eventually .
lan_parasitic_gap,11,MINUS_FILLER_MINUS_GAP,I know that Bob's talking to Jennifer is about to bother Kim eventually .
lan_parasitic_gap,12,PLUS_FILLER_PLUS_GAP,I know who Bob's talking to is about to bother eventually .
lan_parasitic_gap,12,MINUS_FILLER_PLUS_GAP,I know that Bob's talking to Jennifer is about to bother eventually .
lan_parasitic_gap,12,PLUS_FILLER_MINUS_GAP,I know who Bob's talking to is about to bother you eventually .
lan_parasitic_gap,12,MINUS_FILLER_MINUS_GAP,I know that Bob's talking to Jennifer is about to bother you eventually .
lan_parasitic_gap,13,PLUS_FILLER_PLUS_GAP,I know who Bob's talking to is about to annoy soon .
lan_parasitic_gap,13,MINUS_FILLER_PLUS_GAP,I know that Bob's talking to Jennifer is about to annoy soon .
lan_parasitic_gap,13,PLUS_FILLER_MINUS_GAP,I know who Bob's talking to is about to annoy Kim soon .
lan_parasitic_gap,13,MINUS_FILLER_MINUS_GAP,I know that Bob's talking to Jennifer is about to annoy Kim soon .
lan_parasitic_gap,14,PLUS_FILLER_PLUS_GAP,I know who Bob's talking to is about to annoy soon .
lan_parasitic_gap,14,MINUS_FILLER_PLUS_GAP,I know that Bob's talking to Jennifer is about to annoy soon .
lan_parasitic_gap,14,PLUS_FILLER_MINUS_GAP,I know who Bob's talking to is about to annoy you soon .
lan_parasitic_gap,14,MINUS_FILLER_MINUS_GAP,I know that Bob's talking to Jennifer is about to annoy you soon .
lan_parasitic_gap,15,PLUS_FILLER_PLUS_GAP,I know who Bob's talking to is about to annoy soon .
lan_parasitic_gap,15,MINUS_FILLER_PLUS_GAP,I know that Bob's talking to Jennifer is about to annoy soon .
lan_parasitic_gap,15,PLUS_FILLER_MINUS_GAP,I know who Bob's talking to is about to annoy us soon .
lan_parasitic_gap,15,MINUS_FILLER_MINUS_GAP,I know that Bob's talking to Jennifer is about to annoy us soon .
lan_parasitic_gap,16,PLUS_FILLER_PLUS_GAP,I know who Bob's talking to is about to annoy soon .
lan_parasitic_gap,16,MINUS_FILLER_PLUS_GAP,I know that Bob's talking to Mary is about to annoy soon .
lan_parasitic_gap,16,PLUS_FILLER_MINUS_GAP,I know who Bob's talking to is about to annoy Kim soon .
lan_parasitic_gap,16,MINUS_FILLER_MINUS_GAP,I know that Bob's talking to Mary is about to annoy Kim soon .
lan_parasitic_gap,17,PLUS_FILLER_PLUS_GAP,I know who Bob's talking to is about to annoy soon .
lan_parasitic_gap,17,MINUS_FILLER_PLUS_GAP,I know that Bob's talking to Mary is about to annoy soon .
lan_parasitic_gap,17,PLUS_FILLER_MINUS_GAP,I know who Bob's talking to is about to annoy you soon .
lan_parasitic_gap,17,MINUS_FILLER_MINUS_GAP,I know that Bob's talking to Mary is about to annoy you soon .
lan_parasitic_gap,18,PLUS_FILLER_PLUS_GAP,I know who Bob's talking to is about to annoy soon .
lan_parasitic_gap,18,MINUS_FILLER_PLUS_GAP,I know that Bob's talking to Mary is about to annoy soon .
lan_parasitic_gap,18,PLUS_FILLER_MINUS_GAP,I know who Bob's talking to is about to annoy us soon .
lan_parasitic_gap,18,MINUS_FILLER_MINUS_GAP,I know that Bob's talking to Mary is about to annoy us soon .
lan_parasitic_gap,19,PLUS_FILLER_PLUS_GAP,I know who Bob's talking to is about to annoy eventually .
lan_parasitic_gap,19,MINUS_FILLER_PLUS_GAP,I know that Bob's talking to Mary is about to annoy eventually .
lan_parasitic_gap,19,PLUS_FILLER_MINUS_GAP,I know who Bob's talking to is about to annoy us eventually .
lan_parasitic_gap,19,MINUS_FILLER_MINUS_GAP,I know that Bob's talking to Mary is about to annoy us eventually .
lan_parasitic_gap,20,PLUS_FILLER_PLUS_GAP,I know who Bob's talking to is about to annoy eventually .
lan_parasitic_gap,20,MINUS_FILLER_PLUS_GAP,I know that Bob's talking to Mary is about to annoy eventually .
lan_parasitic_gap,20,PLUS_FILLER_MINUS_GAP,I know who Bob's talking to is about to annoy Kim eventually .
lan_parasitic_gap,20,MINUS_FILLER_MINUS_GAP,I know that Bob's talking to Mary is about to annoy Kim eventually .
lan_parasitic_gap,21,PLUS_FILLER_PLUS_GAP,I know who Bob's talking to is about to annoy eventually .
lan_parasitic_gap,21,MINUS_FILLER_PLUS_GAP,I know that Bob's talking to Mary is about to annoy eventually .
lan_parasitic_gap,21,PLUS_FILLER_MINUS_GAP,I know who Bob's talking to is about to annoy you eventually .
lan_parasitic_gap,21,MINUS_FILLER_MINUS_GAP,I know that Bob's talking to Mary is about to annoy you eventually .
lan_parasitic_gap,22,PLUS_FILLER_PLUS_GAP,I know who Bob's talking to is about to annoy eventually .
lan_parasitic_gap,22,MINUS_FILLER_PLUS_GAP,I know that Bob's talking to Jennifer is about to annoy eventually .
lan_parasitic_gap,22,PLUS_FILLER_MINUS_GAP,I know who Bob's talking to is about to annoy us eventually .
lan_parasitic_gap,22,MINUS_FILLER_MINUS_GAP,I know that Bob's talking to Jennifer is about to annoy us eventually .
lan_parasitic_gap,23,PLUS_FILLER_PLUS_GAP,I know who Bob's talking to is about to annoy eventually .
lan_parasitic_gap,23,MINUS_FILLER_PLUS_GAP,I know that Bob's talking to Jennifer is about to annoy eventually .
lan_parasitic_gap,23,PLUS_FILLER_MINUS_GAP,I know who Bob's talking to is about to annoy Kim eventually .
lan_parasitic_gap,23,MINUS_FILLER_MINUS_GAP,I know that Bob's talking to Jennifer is about to annoy Kim eventually .
lan_parasitic_gap,24,PLUS_FILLER_PLUS_GAP,I know who Bob's talking to is about to annoy eventually .
lan_parasitic_gap,24,MINUS_FILLER_PLUS_GAP,I know that Bob's talking to Jennifer is about to annoy eventually .
lan_parasitic_gap,24,PLUS_FILLER_MINUS_GAP,I know who Bob's talking to is about to annoy you eventually .
lan_parasitic_gap,24,MINUS_FILLER_MINUS_GAP,I know that Bob's talking to Jennifer is about to annoy you eventually .
lan_parasitic_gap,25,PLUS_FILLER_PLUS_GAP,I know who Bob's talking to is about to disturb soon .
lan_parasitic_gap,25,MINUS_FILLER_PLUS_GAP,I know that Bob's talking to Jennifer is about to disturb soon .
lan_parasitic_gap,25,PLUS_FILLER_MINUS_GAP,I know who Bob's talking to is about to disturb you soon .
lan_parasitic_gap,25,MINUS_FILLER_MINUS_GAP,I know that Bob's talking to Jennifer is about to disturb you soon .
lan_parasitic_gap,26,PLUS_FILLER_PLUS_GAP,I know who Bob's talking to is about to disturb soon .
lan_parasitic_gap,26,MINUS_FILLER_PLUS_GAP,I know that Bob's talking to Jennifer is about to disturb soon .
lan_parasitic_gap,26,PLUS_FILLER_MINUS_GAP,I know who Bob's talking to is about to disturb us soon .
lan_parasitic_gap,26,MINUS_FILLER_MINUS_GAP,I know that Bob's talking to Jennifer is about to disturb us soon .
lan_parasitic_gap,27,PLUS_FILLER_PLUS_GAP,I know who Bob's talking to is about to disturb soon .
lan_parasitic_gap,27,MINUS_FILLER_PLUS_GAP,I know that Bob's talking to Jennifer is about to disturb soon .
lan_parasitic_gap,27,PLUS_FILLER_MINUS_GAP,I know who Bob's talking to is about to disturb Kim soon .
lan_parasitic_gap,27,MINUS_FILLER_MINUS_GAP,I know that Bob's talking to Jennifer is about to disturb Kim soon .
lan_parasitic_gap,28,PLUS_FILLER_PLUS_GAP,I know who Bob's talking to is about to disturb soon .
lan_parasitic_gap,28,MINUS_FILLER_PLUS_GAP,I know that Bob's talking to Mary is about to disturb soon .
lan_parasitic_gap,28,PLUS_FILLER_MINUS_GAP,I know who Bob's talking to is about to disturb you soon .
lan_parasitic_gap,28,MINUS_FILLER_MINUS_GAP,I know that Bob's talking to Mary is about to disturb you soon .
lan_parasitic_gap,29,PLUS_FILLER_PLUS_GAP,I know who Bob's talking to is about to disturb soon .
lan_parasitic_gap,29,MINUS_FILLER_PLUS_GAP,I know that Bob's talking to Mary is about to disturb soon .
lan_parasitic_gap,29,PLUS_FILLER_MINUS_GAP,I know who Bob's talking to is about to disturb us soon .
lan_parasitic_gap,29,MINUS_FILLER_MINUS_GAP,I know that Bob's talking to Mary is about to disturb us soon .
lan_parasitic_gap,30,PLUS_FILLER_PLUS_GAP,I know who Bob's talking to is about to disturb soon .
lan_parasitic_gap,30,MINUS_FILLER_PLUS_GAP,I know that Bob's talking to Mary is about to disturb soon .
lan_parasitic_gap,30,PLUS_FILLER_MINUS_GAP,I know who Bob's talking to is about to disturb Kim soon .
lan_parasitic_gap,30,MINUS_FILLER_MINUS_GAP,I know that Bob's talking to Mary is about to disturb Kim soon .
lan_parasitic_gap,31,PLUS_FILLER_PLUS_GAP,I know who Bob's talking to is about to disturb eventually .
lan_parasitic_gap,31,MINUS_FILLER_PLUS_GAP,I know that Bob's talking to Mary is about to disturb eventually .
lan_parasitic_gap,31,PLUS_FILLER_MINUS_GAP,I know who Bob's talking to is about to disturb Kim eventually .
lan_parasitic_gap,31,MINUS_FILLER_MINUS_GAP,I know that Bob's talking to Mary is about to disturb Kim eventually .
lan_parasitic_gap,32,PLUS_FILLER_PLUS_GAP,I know who Bob's talking to is about to disturb eventually .
lan_parasitic_gap,32,MINUS_FILLER_PLUS_GAP,I know that Bob's talking to Mary is about to disturb eventually .
lan_parasitic_gap,32,PLUS_FILLER_MINUS_GAP,I know who Bob's talking to is about to disturb us eventually .
lan_parasitic_gap,32,MINUS_FILLER_MINUS_GAP,I know that Bob's talking to Mary is about to disturb us eventually .
lan_parasitic_gap,33,PLUS_FILLER_PLUS_GAP,I know who Bob's talking to is about to disturb eventually .
lan_parasitic_gap,33,MINUS_FILLER_PLUS_GAP,I know that Bob's talking to Mary is about to disturb eventually .
lan_parasitic_gap,33,PLUS_FILLER_MINUS_GAP,I know who Bob's talking to is about to disturb you eventually .
lan_parasitic_gap,33,MINUS_FILLER_MINUS_GAP,I know that Bob's talking to Mary is about to disturb you eventually .
lan_parasitic_gap,34,PLUS_FILLER_PLUS_GAP,I know who Bob's talking to is about to disturb eventually .
lan_parasitic_gap,34,MINUS_FILLER_PLUS_GAP,I know that Bob's talking to Jennifer is about to disturb eventually .
lan_parasitic_gap,34,PLUS_FILLER_MINUS_GAP,I know who Bob's talking to is about to disturb Kim eventually .
lan_parasitic_gap,34,MINUS_FILLER_MINUS_GAP,I know that Bob's talking to Jennifer is about to disturb Kim eventually .
lan_parasitic_gap,35,PLUS_FILLER_PLUS_GAP,I know who Bob's talking to is about to disturb eventually .
lan_parasitic_gap,35,MINUS_FILLER_PLUS_GAP,I know that Bob's talking to Jennifer is about to disturb eventually .
lan_parasitic_gap,35,PLUS_FILLER_MINUS_GAP,I know who Bob's talking to is about to disturb us eventually .
lan_parasitic_gap,35,MINUS_FILLER_MINUS_GAP,I know that Bob's talking to Jennifer is about to disturb us eventually .
lan_parasitic_gap,36,PLUS_FILLER_PLUS_GAP,I know who Bob's talking to is about to disturb eventually .
lan_parasitic_gap,36,MINUS_FILLER_PLUS_GAP,I know that Bob's talking to Jennifer is about to disturb eventually .
lan_parasitic_gap,36,PLUS_FILLER_MINUS_GAP,I know who Bob's talking to is about to disturb you eventually .
lan_parasitic_gap,36,MINUS_FILLER_MINUS_GAP,I know that Bob's talking to Jennifer is about to disturb you eventually .
lan_parasitic_gap,37,PLUS_FILLER_PLUS_GAP,I know who Bob's talking to is likely to bother soon .
lan_parasitic_gap,37,MINUS_FILLER_PLUS_GAP,I know that Bob's talking to Mary is likely to bother soon .
lan_parasitic_gap,37,PLUS_FILLER_MINUS_GAP,I know who Bob's talking to is likely to bother us soon .
lan_parasitic_gap,37,MINUS_FILLER_MINUS_GAP,I know that Bob's talking to Mary is likely to bother us soon .
lan_parasitic_gap,38,PLUS_FILLER_PLUS_GAP,I know who Bob's talking to is likely to bother soon .
lan_parasitic_gap,38,MINUS_FILLER_PLUS_GAP,I know that Bob's talking to Mary is likely to bother soon .
lan_parasitic_gap,38,PLUS_FILLER_MINUS_GAP,I know who Bob's talking to is likely to bother Kim soon .
lan_parasitic_gap,38,MINUS_FILLER_MINUS_GAP,I know that Bob's talking to Mary is likely to bother Kim soon .
lan_parasitic_gap,39,PLUS_FILLER_PLUS_GAP,I know who Bob's talking to is likely to bother soon .
lan_parasitic_gap,39,MINUS_FILLER_PLUS_GAP,I know that Bob's talking to Mary is likely to bother soon .
lan_parasitic_gap,39,PLUS_FILLER_MINUS_GAP,I know who Bob's talking to is likely to bother you soon .
lan_parasitic_gap,39,MINUS_FILLER_MINUS_GAP,I know that Bob's talking to Mary is likely to bother you soon .
lan_parasitic_gap,40,PLUS_FILLER_PLUS_GAP,I know who Bob's talking to is likely to bother soon .
lan_parasitic_gap,40,MINUS_FILLER_PLUS_GAP,I know that Bob's talking to Jennifer is likely to bother soon .
lan_parasitic_gap,40,PLUS_FILLER_MINUS_GAP,I know who Bob's talking to is likely to bother us soon .
lan_parasitic_gap,40,MINUS_FILLER_MINUS_GAP,I know that Bob's talking to Jennifer is likely to bother us soon .
lan_parasitic_gap,41,PLUS_FILLER_PLUS_GAP,I know who Bob's talking to is likely to bother soon .
lan_parasitic_gap,41,MINUS_FILLER_PLUS_GAP,I know that Bob's talking to Jennifer is likely to bother soon .
lan_parasitic_gap,41,PLUS_FILLER_MINUS_GAP,I know who Bob's talking to is likely to bother Kim soon .
lan_parasitic_gap,41,MINUS_FILLER_MINUS_GAP,I know that Bob's talking to Jennifer is likely to bother Kim soon .
lan_parasitic_gap,42,PLUS_FILLER_PLUS_GAP,I know who Bob's talking to is likely to bother soon .
lan_parasitic_gap,42,MINUS_FILLER_PLUS_GAP,I know that Bob's talking to Jennifer is likely to bother soon .
lan_parasitic_gap,42,PLUS_FILLER_MINUS_GAP,I know who Bob's talking to is likely to bother you soon .
lan_parasitic_gap,42,MINUS_FILLER_MINUS_GAP,I know that Bob's talking to Jennifer is likely to bother you soon .
lan_parasitic_gap,43,PLUS_FILLER_PLUS_GAP,I know who Bob's talking to is likely to bother eventually .
lan_parasitic_gap,43,MINUS_FILLER_PLUS_GAP,I know that Bob's talking to Mary is likely to bother eventually .
lan_parasitic_gap,43,PLUS_FILLER_MINUS_GAP,I know who Bob's talking to is likely to bother you eventually .
lan_parasitic_gap,43,MINUS_FILLER_MINUS_GAP,I know that Bob's talking to Mary is likely to bother you eventually .
lan_parasitic_gap,44,PLUS_FILLER_PLUS_GAP,I know who Bob's talking to is likely to bother eventually .
lan_parasitic_gap,44,MINUS_FILLER_PLUS_GAP,I know that Bob's talking to Mary is likely to bother eventually .
lan_parasitic_gap,44,PLUS_FILLER_MINUS_GAP,I know who Bob's talking to is likely to bother us eventually .
lan_parasitic_gap,44,MINUS_FILLER_MINUS_GAP,I know that Bob's talking to Mary is likely to bother us eventually .
lan_parasitic_gap,45,PLUS_FILLER_PLUS_GAP,I know who Bob's talking to is likely to bother eventually .
lan_parasitic_gap,45,MINUS_FILLER_PLUS_GAP,I know that Bob's talking to Mary is likely to bother eventually .
lan_parasitic_gap,45,PLUS_FILLER_MINUS_GAP,I know who Bob's talking to is likely to bother Kim eventually .
lan_parasitic_gap,45,MINUS_FILLER_MINUS_GAP,I know that Bob's talking to Mary is likely to bother Kim eventually .
lan_parasitic_gap,46,PLUS_FILLER_PLUS_GAP,I know who Bob's talking to is likely to bother eventually .
lan_parasitic_gap,46,MINUS_FILLER_PLUS_GAP,I know that Bob's talking to Jennifer is likely to bother eventually .
lan_parasitic_gap,46,PLUS_FILLER_MINUS_GAP,I know who Bob's talking to is likely to bother you eventually .
lan_parasitic_gap,46,MINUS_FILLER_MINUS_GAP,I know that Bob's talking to Jennifer is likely to bother you eventually .
lan_parasitic_gap,47,PLUS_FILLER_PLUS_GAP,I know who Bob's talking to is likely to bother eventually .
lan_parasitic_gap,47,MINUS_FILLER_PLUS_GAP,I know that Bob's talking to Jennifer is likely to bother eventually .
lan_parasitic_gap,47,PLUS_FILLER_MINUS_GAP,I know who Bob's talking to is likely to bother us eventually .
lan_parasitic_gap,47,MINUS_FILLER_MINUS_GAP,I know that Bob's talking to Jennifer is likely to bother us eventually .
lan_parasitic_gap,48,PLUS_FILLER_PLUS_GAP,I know who Bob's talking to is likely to bother eventually .
lan_parasitic_gap,48,MINUS_FILLER_PLUS_GAP,I know that Bob's talking to Jennifer is likely to bother eventually .
lan_parasitic_gap,48,PLUS_FILLER_MINUS_GAP,I know who Bob's talking to is likely to bother Kim eventually .
lan_parasitic_gap,48,MINUS_FILLER_MINUS_GAP,I know that Bob's talking to Jennifer is likely to bother Kim eventually .
lan_parasitic_gap,49,PLUS_FILLER_PLUS_GAP,I know who Bob's talking to is likely to annoy soon .
lan_parasitic_gap,49,MINUS_FILLER_PLUS_GAP,I know that Bob's talking to Jennifer is likely to annoy soon .
lan_parasitic_gap,49,PLUS_FILLER_MINUS_GAP,I know who Bob's talking to is likely to annoy you soon .
lan_parasitic_gap,49,MINUS_FILLER_MINUS_GAP,I know that Bob's talking to Jennifer is likely to annoy you soon .
lan_parasitic_gap,50,PLUS_FILLER_PLUS_GAP,I know who Bob's talking to is likely to annoy soon .
lan_parasitic_gap,50,MINUS_FILLER_PLUS_GAP,I know that Bob's talking to Jennifer is likely to annoy soon .
lan_parasitic_gap,50,PLUS_FILLER_MINUS_GAP,I know who Bob's talking to is likely to annoy us soon .
lan_parasitic_gap,50,MINUS_FILLER_MINUS_GAP,I know that Bob's talking to Jennifer is likely to annoy us soon .
lan_parasitic_gap,51,PLUS_FILLER_PLUS_GAP,I know who Bob's talking to is likely to annoy soon .
lan_parasitic_gap,51,MINUS_FILLER_PLUS_GAP,I know that Bob's talking to Jennifer is likely to annoy soon .
lan_parasitic_gap,51,PLUS_FILLER_MINUS_GAP,I know who Bob's talking to is likely to annoy Kim soon .
lan_parasitic_gap,51,MINUS_FILLER_MINUS_GAP,I know that Bob's talking to Jennifer is likely to annoy Kim soon .
lan_parasitic_gap,52,PLUS_FILLER_PLUS_GAP,I know who Bob's talking to is likely to annoy soon .
lan_parasitic_gap,52,MINUS_FILLER_PLUS_GAP,I know that Bob's talking to Mary is likely to annoy soon .
lan_parasitic_gap,52,PLUS_FILLER_MINUS_GAP,I know who Bob's talking to is likely to annoy you soon .
lan_parasitic_gap,52,MINUS_FILLER_MINUS_GAP,I know that Bob's talking to Mary is likely to annoy you soon .
lan_parasitic_gap,53,PLUS_FILLER_PLUS_GAP,I know who Bob's talking to is likely to annoy soon .
lan_parasitic_gap,53,MINUS_FILLER_PLUS_GAP,I know that Bob's talking to Mary is likely to annoy soon .
lan_parasitic_gap,53,PLUS_FILLER_MINUS_GAP,I know who Bob's talking to is likely to annoy us soon .
lan_parasitic_gap,53,MINUS_FILLER_MINUS_GAP,I know that Bob's talking to Mary is likely to annoy us soon .
lan_parasitic_gap,54,PLUS_FILLER_PLUS_GAP,I know who Bob's talking to is likely to annoy soon .
lan_parasitic_gap,54,MINUS_FILLER_PLUS_GAP,I know that Bob's talking to Mary is likely to annoy soon .
lan_parasitic_gap,54,PLUS_FILLER_MINUS_GAP,I know who Bob's talking to is likely to annoy Kim soon .
lan_parasitic_gap,54,MINUS_FILLER_MINUS_GAP,I know that Bob's talking to Mary is likely to annoy Kim soon .
lan_parasitic_gap,55,PLUS_FILLER_PLUS_GAP,I know who Bob's talking to is likely to annoy eventually .
lan_parasitic_gap,55,MINUS_FILLER_PLUS_GAP,I know that Bob's talking to Jennifer is likely to annoy eventually .
lan_parasitic_gap,55,PLUS_FILLER_MINUS_GAP,I know who Bob's talking to is likely to annoy us eventually .
lan_parasitic_gap,55,MINUS_FILLER_MINUS_GAP,I know that Bob's talking to Jennifer is likely to annoy us eventually .
lan_parasitic_gap,56,PLUS_FILLER_PLUS_GAP,I know who Bob's talking to is likely to annoy eventually .
lan_parasitic_gap,56,MINUS_FILLER_PLUS_GAP,I know that Bob's talking to Jennifer is likely to annoy eventually .
lan_parasitic_gap,56,PLUS_FILLER_MINUS_GAP,I know who Bob's talking to is likely to annoy Kim eventually .
lan_parasitic_gap,56,MINUS_FILLER_MINUS_GAP,I know that Bob's talking to Jennifer is likely to annoy Kim eventually .
lan_parasitic_gap,57,PLUS_FILLER_PLUS_GAP,I know who Bob's talking to is likely to annoy eventually .
lan_parasitic_gap,57,MINUS_FILLER_PLUS_GAP,I know that Bob's talking to Jennifer is likely to annoy eventually .
lan_parasitic_gap,57,PLUS_FILLER_MINUS_GAP,I know who Bob's talking to is likely to annoy you eventually .
lan_parasitic_gap,57,MINUS_FILLER_MINUS_GAP,I know that Bob's talking to Jennifer is likely to annoy you eventually .
lan_parasitic_gap,58,PLUS_FILLER_PLUS_GAP,I know who Bob's talking to is likely to annoy eventually .
lan_parasitic_gap,58,MINUS_FILLER_PLUS_GAP,I know that Bob's talking to Mary is likely to annoy eventually .
lan_parasitic_gap,58,PLUS_FILLER_MINUS_GAP,I know who Bob's talking to is likely to annoy us eventually .
lan_parasitic_gap,58,MINUS_FILLER_MINUS_GAP,I know that Bob's talking to Mary is likely to annoy us eventually .
lan_parasitic_gap,59,PLUS_FILLER_PLUS_GAP,I know who Bob's talking to is likely to annoy eventually .
lan_parasitic_gap,59,MINUS_FILLER_PLUS_GAP,I know that Bob's talking to Mary is likely to annoy eventually .
lan_parasitic_gap,59,PLUS_FILLER_MINUS_GAP,I know who Bob's talking to is likely to annoy Kim eventually .
lan_parasitic_gap,59,MINUS_FILLER_MINUS_GAP,I know that Bob's talking to Mary is likely to annoy Kim eventually .
lan_parasitic_gap,60,PLUS_FILLER_PLUS_GAP,I know who Bob's talking to is likely to annoy eventually .
lan_parasitic_gap,60,MINUS_FILLER_PLUS_GAP,I know that Bob's talking to Mary is likely to annoy eventually .
lan_parasitic_gap,60,PLUS_FILLER_MINUS_GAP,I know who Bob's talking to is likely to annoy you eventually .
lan_parasitic_gap,60,MINUS_FILLER_MINUS_GAP,I know that Bob's talking to Mary is likely to annoy you eventually .
lan_parasitic_gap,61,PLUS_FILLER_PLUS_GAP,I know who Bob's talking to is likely to disturb soon .
lan_parasitic_gap,61,MINUS_FILLER_PLUS_GAP,I know that Bob's talking to Mary is likely to disturb soon .
lan_parasitic_gap,61,PLUS_FILLER_MINUS_GAP,I know who Bob's talking to is likely to disturb Kim soon .
lan_parasitic_gap,61,MINUS_FILLER_MINUS_GAP,I know that Bob's talking to Mary is likely to disturb Kim soon .
lan_parasitic_gap,62,PLUS_FILLER_PLUS_GAP,I know who Bob's talking to is likely to disturb soon .
lan_parasitic_gap,62,MINUS_FILLER_PLUS_GAP,I know that Bob's talking to Mary is likely to disturb soon .
lan_parasitic_gap,62,PLUS_FILLER_MINUS_GAP,I know who Bob's talking to is likely to disturb you soon .
lan_parasitic_gap,62,MINUS_FILLER_MINUS_GAP,I know that Bob's talking to Mary is likely to disturb you soon .
lan_parasitic_gap,63,PLUS_FILLER_PLUS_GAP,I know who Bob's talking to is likely to disturb soon .
lan_parasitic_gap,63,MINUS_FILLER_PLUS_GAP,I know that Bob's talking to Mary is likely to disturb soon .
lan_parasitic_gap,63,PLUS_FILLER_MINUS_GAP,I know who Bob's talking to is likely to disturb us soon .
lan_parasitic_gap,63,MINUS_FILLER_MINUS_GAP,I know that Bob's talking to Mary is likely to disturb us soon .
