sentence_type,item_id,condition,critical_region_name,critical_region_text,aggregated_surprisal_bits,original_full_sentence
basic_object,22,what_nogap,basic_object_filled_object_NP,a great meal,16.37381543,The shop owner told me what with care the chef prepared a great meal for the guests yesterday evening .
basic_object,23,that_gap,basic_object_post_gap_prepositional_phrase,about,9.79713860,My sister told me that we believe the newspaper published about the mayor last month .
basic_object,23,that_nogap,basic_object_filled_object_NP,a long story,21.82952109,My sister told me that we believe the newspaper published a long story about the mayor last month .
basic_object,23,what_gap,basic_object_post_gap_prepositional_phrase,about,3.52949282,My sister told me what we believe the newspaper published about the mayor last month .
basic_object,23,what_nogap,basic_object_filled_object_NP,a long story,32.11783244,My sister told me what we believe the newspaper published a long story about the mayor last month .
basic_object,24,that_gap,basic_object_post_gap_prepositional_phrase,to,7.47592019,We remember that warmly our new friend brought to the birthday party last weekend .
basic_object,24,that_nogap,basic_object_filled_object_NP,a large present,32.39337420,We remember that warmly our new friend brought a large present to the birthday party last weekend .
basic_object,24,what_gap,basic_object_post_gap_prepositional_phrase,to,2.51472133,We remember what warmly our new friend brought to the birthday party last weekend .
basic_object,24,what_nogap,basic_object_filled_object_NP,a large present,42.47387255,We remember what warmly our new friend brought a large present to the birthday party last weekend .
basic_object,25,that_gap,basic_object_post_gap_prepositional_phrase,in front of,24.28611335,I know that warmly the teacher congratulated in front of the children at school .
basic_object,25,that_nogap,basic_object_filled_object_NP,the couple,19.28405882,I know that warmly the teacher congratulated the couple in front of the children at school .
basic_object,25,what_gap,basic_object_post_gap_prepositional_phrase,in front of,18.43324384,I know who warmly the teacher congratulated in front of the children at school .
basic_object,25,what_nogap,basic_object_filled_object_NP,the couple,20.87453777,I know who warmly the teacher congratulated the couple in front of the children at school .
basic_object,26,that_gap,basic_object_post_gap_prepositional_phrase,to,6.20009014,You know that graciously the journalist introduced to her family last year .
basic_object,26,that_nogap,basic_object_filled_object_NP,her friend,19.43370092,You know that graciously the journalist introduced her friend to her family last year .
basic_object,26,what_gap,basic_object_post_gap_prepositional_phrase,to,2.78593357,You know who graciously the journalist introduced to her family last year .
basic_object,26,what_nogap,basic_object_filled_object_NP,her friend,22.18556236,You know who graciously the journalist introduced her friend to her family last year .
basic_object,27,that_gap,basic_object_post_gap_prepositional_phrase,next to,18.79148090,She knows that warmly the young man waited for next to the theater last night .
basic_object,27,that_nogap,basic_object_filled_object_NP,his date,19.05057594,She knows that warmly the young man waited for his date next to the theater last night .
basic_object,27,what_gap,basic_object_post_gap_prepositional_phrase,next to,15.25040900,She knows who warmly the young man waited for next to the theater last night .
basic_object,27,what_nogap,basic_object_filled_object_NP,his date,23.05876075,She knows who warmly the young man waited for his date next to the theater last night .
basic_object,28,that_gap,basic_object_post_gap_prepositional_phrase,with,10.67821843,He knows that carefully the lawyer interrogated with bright lights yesterday .
basic_object,28,that_nogap,basic_object_filled_object_NP,the spy,22.26162124,He knows that carefully the lawyer interrogated the spy with bright lights yesterday .
basic_object,28,what_gap,basic_object_post_gap_prepositional_phrase,with,10.38310218,He knows who carefully the lawyer interrogated with bright lights yesterday .
basic_object,28,what_nogap,basic_object_filled_object_NP,the spy,23.74411447,He knows who carefully the lawyer interrogated the spy with bright lights yesterday .
basic_object,29,that_gap,basic_object_post_gap_prepositional_phrase,with,18.73686479,They recall that warmly the woman thanked with a big tip last week .
basic_object,29,that_nogap,basic_object_filled_object_NP,the waitress,19.76847109,They recall that warmly the woman thanked the waitress with a big tip last week .
basic_object,29,what_gap,basic_object_post_gap_prepositional_phrase,with,10.90553091,They recall who warmly the woman thanked with a big tip last week .
basic_object,29,what_nogap,basic_object_filled_object_NP,the waitress,22.94915200,They recall who warmly the woman thanked the waitress with a big tip last week .
basic_object,3,that_gap,basic_object_post_gap_prepositional_phrase,to,9.60966471,I know that with passion the committee delivered to the president by the deadline .
basic_object,3,that_nogap,basic_object_filled_object_NP,the report,14.26111982,I know that with passion the committee delivered the report to the president by the deadline .
basic_object,3,what_gap,basic_object_post_gap_prepositional_phrase,to,6.07003118,I know what with passion the committee delivered to the president by the deadline .
basic_object,3,what_nogap,basic_object_filled_object_NP,the report,19.28694565,I know what with passion the committee delivered the report to the president by the deadline .
basic_object,30,that_gap,basic_object_post_gap_prepositional_phrase,about,19.32068740,He remembers that skillfully the family reassured about her daughter yesterday evening .
basic_object,30,that_nogap,basic_object_filled_object_NP,the old woman,27.30006200,He remembers that skillfully the family reassured the old woman about her daughter yesterday evening .
basic_object,30,what_gap,basic_object_post_gap_prepositional_phrase,about,14.30975452,He remembers who skillfully the family reassured about her daughter yesterday evening .
basic_object,30,what_nogap,basic_object_filled_object_NP,the old woman,29.37003939,He remembers who skillfully the family reassured the old woman about her daughter yesterday evening .
basic_object,31,that_gap,basic_object_post_gap_prepositional_phrase,with,12.03053584,You said that unkindly the young man abandoned with mounting debts last evening .
basic_object,31,that_nogap,basic_object_filled_object_NP,his partner,14.44047279,You said that unkindly the young man abandoned his partner with mounting debts last evening .
basic_object,31,what_gap,basic_object_post_gap_prepositional_phrase,with,10.72955241,You said who unkindly the young man abandoned with mounting debts last evening .
basic_object,31,what_nogap,basic_object_filled_object_NP,his partner,16.98882912,You said who unkindly the young man abandoned his partner with mounting debts last evening .
basic_object,32,that_gap,basic_object_post_gap_prepositional_phrase,to,7.91113223,We recall that hesitantly the student delivered to the professor over the summer .
basic_object,32,that_nogap,basic_object_filled_object_NP,the paper,14.31574603,We recall that hesitantly the student delivered the paper to the professor over the summer .
basic_object,32,what_gap,basic_object_post_gap_prepositional_phrase,to,2.69514333,We recall what hesitantly the student delivered to the professor over the summer .
basic_object,32,what_nogap,basic_object_filled_object_NP,the paper,21.61526213,We recall what hesitantly the student delivered the paper to the professor over the summer .
basic_object,33,that_gap,basic_object_post_gap_prepositional_phrase,about,8.21373607,He said that hesitantly the company collected about their rivals last night .
basic_object,33,that_nogap,basic_object_filled_object_NP,information,7.53367704,He said that hesitantly the company collected information about their rivals last night .
basic_object,33,what_gap,basic_object_post_gap_prepositional_phrase,about,8.91723457,He said what hesitantly the company collected about their rivals last night .
basic_object,33,what_nogap,basic_object_filled_object_NP,information,11.93478417,He said what hesitantly the company collected information about their rivals last night .
basic_object,34,that_gap,basic_object_post_gap_prepositional_phrase,with,14.79873581,They know that rudely the couple frightened with threats last night .
basic_object,34,that_nogap,basic_object_filled_object_NP,the children,10.52030681,They know that rudely the couple frightened the children with threats last night .
basic_object,34,what_gap,basic_object_post_gap_prepositional_phrase,with,12.73132063,They know what rudely the couple frightened with threats last night .
basic_object,34,what_nogap,basic_object_filled_object_NP,the children,13.23231524,They know what rudely the couple frightened the children with threats last night .
basic_object,35,that_gap,basic_object_post_gap_prepositional_phrase,with,11.22543699,He knows that with skill the spy assassinated with a gun last year .
basic_object,35,that_nogap,basic_object_filled_object_NP,the politician,21.05683239,He knows that with skill the spy assassinated the politician with a gun last year .
basic_object,35,what_gap,basic_object_post_gap_prepositional_phrase,with,11.02196217,He knows who with skill the spy assassinated with a gun last year .
basic_object,35,what_nogap,basic_object_filled_object_NP,the politician,24.23780038,He knows who with skill the spy assassinated the politician with a gun last year .
basic_object,36,that_gap,basic_object_post_gap_prepositional_phrase,with,9.72611617,I know that warmly the lawyer greeted with a smile over lunch .
basic_object,36,that_nogap,basic_object_filled_object_NP,the man,15.18001125,I know that warmly the lawyer greeted the man with a smile over lunch .
basic_object,36,what_gap,basic_object_post_gap_prepositional_phrase,with,5.42200287,I know who warmly the lawyer greeted with a smile over lunch .
basic_object,36,what_nogap,basic_object_filled_object_NP,the man,16.43204837,I know who warmly the lawyer greeted the man with a smile over lunch .
basic_object,37,that_gap,basic_object_post_gap_prepositional_phrase,from,8.82782499,You know that skillfully the maid collected from the brook last year .
basic_object,37,that_nogap,basic_object_filled_object_NP,water,12.80969360,You know that skillfully the maid collected water from the brook last year .
basic_object,37,what_gap,basic_object_post_gap_prepositional_phrase,from,8.62053135,You know what skillfully the maid collected from the brook last year .
basic_object,37,what_nogap,basic_object_filled_object_NP,water,14.53593159,You know what skillfully the maid collected water from the brook last year .
basic_object,38,that_gap,basic_object_post_gap_prepositional_phrase,with,12.27601617,She knows that cooly the woman congratulated with her husband last summer .
basic_object,38,that_nogap,basic_object_filled_object_NP,the athletes,24.12271660,She knows that cooly the woman congratulated the athletes with her husband last summer .
basic_object,38,what_gap,basic_object_post_gap_prepositional_phrase,with,10.63277931,She knows who cooly the woman congratulated with her husband last summer .
basic_object,38,what_nogap,basic_object_filled_object_NP,the athletes,25.21371289,She knows who cooly the woman congratulated the athletes with her husband last summer .
basic_object,39,that_gap,basic_object_post_gap_prepositional_phrase,to,6.35630516,He knows that cheerfully the hunter introduced to his family last winter .
basic_object,39,that_nogap,basic_object_filled_object_NP,his friends,15.61811734,He knows that cheerfully the hunter introduced his friends to his family last winter .
basic_object,39,what_gap,basic_object_post_gap_prepositional_phrase,to,3.23623765,He knows who cheerfully the hunter introduced to his family last winter .
basic_object,39,what_nogap,basic_object_filled_object_NP,his friends,16.92262528,He knows who cheerfully the hunter introduced his friends to his family last winter .
basic_object,4,that_gap,basic_object_post_gap_prepositional_phrase,to,14.22157556,You remember that without thinking the businessman showed to the visitors after lunch .
basic_object,4,that_nogap,basic_object_filled_object_NP,the presentation,28.72102283,You remember that without thinking the businessman showed the presentation to the visitors after lunch .
basic_object,4,what_gap,basic_object_post_gap_prepositional_phrase,to,11.09331786,You remember what without thinking the businessman showed to the visitors after lunch .
basic_object,4,what_nogap,basic_object_filled_object_NP,the presentation,29.79364495,You remember what without thinking the businessman showed the presentation to the visitors after lunch .
basic_object,40,that_gap,basic_object_post_gap_prepositional_phrase,in,17.72285215,They recall that with sadness the man waited for in the rain last night .
basic_object,40,that_nogap,basic_object_filled_object_NP,her friend,19.39575948,They recall that with sadness the man waited for her friend in the rain last night .
basic_object,40,what_gap,basic_object_post_gap_prepositional_phrase,in,8.33399336,They recall who with sadness the man waited for in the rain last night .
basic_object,40,what_nogap,basic_object_filled_object_NP,her friend,21.01998595,They recall who with sadness the man waited for her friend in the rain last night .
basic_object,41,that_gap,basic_object_post_gap_prepositional_phrase,in,12.95856530,He remembers that brutally the detective interrogated in his cell yesterday .
basic_object,41,that_nogap,basic_object_filled_object_NP,the criminal,22.96301774,He remembers that brutally the detective interrogated the criminal in his cell yesterday .
basic_object,41,what_gap,basic_object_post_gap_prepositional_phrase,in,7.27970645,He remembers who brutally the detective interrogated in his cell yesterday .
basic_object,41,what_nogap,basic_object_filled_object_NP,the criminal,25.74776685,He remembers who brutally the detective interrogated the criminal in his cell yesterday .
basic_object,42,that_gap,basic_object_post_gap_prepositional_phrase,from,6.14409338,You said that skillfully the theif stole from the museum last night .
basic_object,42,that_nogap,basic_object_filled_object_NP,a painting,23.25222038,You said that skillfully the theif stole a painting from the museum last night .
basic_object,42,what_gap,basic_object_post_gap_prepositional_phrase,from,6.04231413,You said what skillfully the theif stole from the museum last night .
basic_object,42,what_nogap,basic_object_filled_object_NP,a painting,24.07057471,You said what skillfully the theif stole a painting from the museum last night .
basic_object,43,that_gap,basic_object_post_gap_prepositional_phrase,to,7.77321924,We recall that sadly the doctor administered to the old woman yesterday .
basic_object,43,that_nogap,basic_object_filled_object_NP,medicine,14.93313295,We recall that sadly the doctor administered medicine to the old woman yesterday .
basic_object,43,what_gap,basic_object_post_gap_prepositional_phrase,to,1.59804589,We recall what sadly the doctor administered to the old woman yesterday .
basic_object,43,what_nogap,basic_object_filled_object_NP,medicine,20.21036425,We recall what sadly the doctor administered medicine to the old woman yesterday .
basic_object,44,that_gap,basic_object_post_gap_prepositional_phrase,in,18.05716066,He said that anxiously the mother waited for in the car over the winter .
basic_object,44,that_nogap,basic_object_filled_object_NP,her daughter,8.97787105,He said that anxiously the mother waited for her daughter in the car over the winter .
basic_object,44,what_gap,basic_object_post_gap_prepositional_phrase,in,8.50327342,He said who anxiously the motehr waited for in the car over the winter .
basic_object,44,what_nogap,basic_object_filled_object_NP,her daughter,9.40900458,He said who anxiously the mother waited for her daughter in the car over the winter .
basic_object,45,that_gap,basic_object_post_gap_prepositional_phrase,with,13.97522528,They know that suddenly the woman chased with a broom yesterday morning .
basic_object,45,that_nogap,basic_object_filled_object_NP,the intruder,17.17538401,They know that suddenly the woman chased the intruder with a broom yesterday morning .
basic_object,45,what_gap,basic_object_post_gap_prepositional_phrase,with,12.42059009,They know who suddenly the woman chased with a broom yesterday morning .
basic_object,45,what_nogap,basic_object_filled_object_NP,the intruder,19.52957089,They know who suddenly the woman chased the intruder with a broom yesterday morning .
basic_object,46,that_gap,basic_object_post_gap_prepositional_phrase,to,9.87825269,He knows that quickly the scientists delivered to the journal last night .
basic_object,46,that_nogap,basic_object_filled_object_NP,the article,20.56657287,He knows that quickly the scientists delivered the article to the journal last night .
basic_object,46,what_gap,basic_object_post_gap_prepositional_phrase,to,4.61399121,He knows what quickly the scientists delivered to the journal last night .
basic_object,46,what_nogap,basic_object_filled_object_NP,the article,25.96724982,He knows what quickly the scientists delivered the article to the journal last night .
basic_object,47,that_gap,basic_object_post_gap_prepositional_phrase,with,16.49635073,I know that brutally the police frightened with their guns last night .
basic_object,47,that_nogap,basic_object_filled_object_NP,the protesters,16.43754504,I know that brutally the police frightened the protesters with their guns last night .
basic_object,47,what_gap,basic_object_post_gap_prepositional_phrase,with,11.41927028,I know who brutally the police frightened with their guns last night .
basic_object,47,what_nogap,basic_object_filled_object_NP,the protesters,18.23170512,I know who brutally the police frightened the protesters with their guns last night .
basic_object,48,that_gap,basic_object_post_gap_prepositional_phrase,with,11.77839603,You know that with skill the radical assassinated with a bomb yesterday .
basic_object,48,that_nogap,basic_object_filled_object_NP,the politician,20.43625856,You know that with skill the radical assassinated the politician with a bomb yesterday .
basic_object,48,what_gap,basic_object_post_gap_prepositional_phrase,with,10.89028306,You know who with skill the radical assassinated with a bomb yesterday .
basic_object,48,what_nogap,basic_object_filled_object_NP,the politician,19.86251316,You know who with skill the radical assassinated the politician with a bomb yesterday .
basic_object,49,that_gap,basic_object_post_gap_prepositional_phrase,with,10.43184796,She knows that cheerfully the mechanic greeted with a wave yesterday .
basic_object,49,that_nogap,basic_object_filled_object_NP,the teacher,23.85286915,She knows that cheerfully the mechanic greeted the teacher with a wave yesterday .
basic_object,49,what_gap,basic_object_post_gap_prepositional_phrase,with,7.41397663,She knows who cheerfully the mechanic greeted with a wave yesterday .
basic_object,49,what_nogap,basic_object_filled_object_NP,the teacher,26.03206578,She knows who cheerfully the mechanic greeted the teacher with a wave yesterday .
basic_object,5,that_gap,basic_object_post_gap_prepositional_phrase,from,7.08737067,She told me that secretly the star student stole from the teacher last year .
basic_object,5,that_nogap,basic_object_filled_object_NP,answers to the test,44.04305443,She told me that secretly the star student stole answers to the test from the teacher last year .
basic_object,5,what_gap,basic_object_post_gap_prepositional_phrase,from,1.63426042,She told me what secretly the star student stole from the teacher last year .
basic_object,5,what_nogap,basic_object_filled_object_NP,answers to the test,49.37632001,She told me what secretly the star student stole answers to the test from the teacher last year .
basic_object,50,that_gap,basic_object_post_gap_prepositional_phrase,with,17.93693655,He knows that kindly the students reassured with kind words last night .
basic_object,50,that_nogap,basic_object_filled_object_NP,the principal,19.92912961,He knows that kindly the students reassured the principal with kind words last night .
basic_object,50,what_gap,basic_object_post_gap_prepositional_phrase,with,15.03946967,He knows who kindly the students reassured with kind words last night .
basic_object,50,what_nogap,basic_object_filled_object_NP,the principal,21.77987219,He knows who kindly the students reassured the principal with kind words last night .
basic_object,6,that_gap,basic_object_post_gap_prepositional_phrase,with,10.93465315,She knows that with skill the collector forged with a brush a short while ago .
basic_object,6,that_nogap,basic_object_filled_object_NP,the painting,19.49203629,She knows that with skill the collector forged the painting with a brush a short while ago .
basic_object,6,what_gap,basic_object_post_gap_prepositional_phrase,with,9.29057375,She knows what with skill the collector forged with a brush a short while ago .
basic_object,6,what_nogap,basic_object_filled_object_NP,the painting,20.79940366,She knows what with skill the collector forged the painting with a brush a short while ago .
basic_object,7,that_gap,basic_object_post_gap_prepositional_phrase,into,6.55355908,We all remember that illegally the convict brought into the prison two weeks ago .
basic_object,7,that_nogap,basic_object_filled_object_NP,a gun,11.04933875,We all remember that illegally the convict brought a gun into the prison two weeks ago .
basic_object,7,what_gap,basic_object_post_gap_prepositional_phrase,into,6.66229933,We all remember what illegally the convict brought into the prison two weeks ago .
basic_object,7,what_nogap,basic_object_filled_object_NP,a gun,20.86559450,We all remember what illegally the convict brought a gun into the prison two weeks ago .
basic_object,8,that_gap,basic_object_post_gap_prepositional_phrase,to,8.67306420,My friend reported that illegally the company sold to stock holders last quarter .
basic_object,8,that_nogap,basic_object_filled_object_NP,multiple assets,33.44449440,My friend reported that illegally the company sold multiple assets to stock holders last quarter .
basic_object,8,what_gap,basic_object_post_gap_prepositional_phrase,to,3.53566900,My friend reported what illegally the company sold to stock holders last quarter .
basic_object,8,what_nogap,basic_object_filled_object_NP,multiple assets,39.46390863,My friend reported what illegally the company sold multiple assets to stock holders last quarter .
basic_object,9,that_gap,basic_object_post_gap_prepositional_phrase,with,11.91379440,I do not know that with malice her rival derailed with a cruel plan last week .
basic_object,9,that_nogap,basic_object_filled_object_NP,the performance,18.69150790,I do not know that with malice her rival derailed the performance with a cruel plan last week .
basic_object,9,what_gap,basic_object_post_gap_prepositional_phrase,with,11.02163035,I do not know what with malice her rival derailed with a cruel plan last week .
basic_object,9,what_nogap,basic_object_filled_object_NP,the performance,20.90530901,I do not know what with malice her rival derailed the performance with a cruel plan last week .
basic_pp,1,that_gap,basic_pp_post_gap_final_material,at the holiday party,48.88855491,I know that with gusto our uncle grabbed the food in front of at the holiday party .
basic_pp,1,that_nogap,basic_pp_filled_object_of_prep_NP3,the guests,21.54971472,I know that with gusto our uncle grabbed the food in front of the guests at the holiday party .
basic_pp,1,what_gap,basic_pp_post_gap_final_material,at the holiday party,42.96863183,I know who with gusto our uncle grabbed the food in front of at the holiday party .
basic_pp,1,what_nogap,basic_pp_filled_object_of_prep_NP3,the guests,21.49939929,I know who with gusto our uncle grabbed the food in front of the guests at the holiday party .
basic_pp,10,that_gap,basic_pp_post_gap_final_material,during the award ceremony,42.08040343,She can guess that with much fanfare the movie star received a prize for during the award ceremony .
basic_pp,10,that_nogap,basic_pp_filled_object_of_prep_NP3,her hard work,14.72831642,She can guess that with much fanfare the movie star received a prize for her hard work during the award ceremony .
basic_pp,10,what_gap,basic_pp_post_gap_final_material,during the award ceremony,33.73628957,She can guess what with much fanfare the movie star received a prize for during the award ceremony .
basic_pp,10,what_nogap,basic_pp_filled_object_of_prep_NP3,her hard work,15.60621222,She can guess what with much fanfare the movie star received a prize for her hard work during the award ceremony .
basic_pp,11,that_gap,basic_pp_post_gap_final_material,in the middle of the night,34.95633925,The newspaper reported that brutally the suspect killed the witness with in the middle of the night .
basic_pp,11,that_nogap,basic_pp_filled_object_of_prep_NP3,a gun,10.02607411,The newspaper reported that brutally the suspect killed the witness with a gun in the middle of the night .
basic_pp,11,what_gap,basic_pp_post_gap_final_material,in the middle of the night,27.03437960,The newspaper reported what brutally the suspect killed the witness with in the middle of the night .
basic_pp,11,what_nogap,basic_pp_filled_object_of_prep_NP3,a gun,10.42418004,The newspaper reported what brutally the suspect killed the witness with a gun in the middle of the night .
basic_pp,12,that_gap,basic_pp_post_gap_final_material,over an hour ago,43.20428596,We recall that clumsily the man placed a delicate plate next to over an hour ago .
basic_pp,12,that_nogap,basic_pp_filled_object_of_prep_NP3,the oven,16.19467311,We recall that clumsily the man placed a delicate plate next to the oven over an hour ago .
basic_pp,12,what_gap,basic_pp_post_gap_final_material,over an hour ago,40.24654183,We recall what clumsily the man placed a delicate plate next to over an hour ago .
basic_pp,12,what_nogap,basic_pp_filled_object_of_prep_NP3,the oven,17.43102813,We recall what clumsily the man placed a delicate plate next to the oven over an hour ago .
